log_loss,brier,auc,event_rate,arrivals,events,pr_auc,top_decile_lift,target,model,fold_month
0.1380182217327093,0.030502732438090947,0.7148141979095152,0.032423239067108145,165807,5376,0.1807643354656803,3.8912986410866135,cancellation,calendar_weather_demand,1
0.1254340275266319,0.029133334803357298,0.7809574959870005,0.032423239067108145,165807,5376,0.2305362750529128,5.396063025099374,cancellation,early_fusion_wad,1
0.12543402752790858,0.029133334803669177,0.7809574959870005,0.032423239067108145,165807,5376,0.2305362750529128,5.396063025099374,cancellation,residual_logistic_fusion,1
0.13114964785383842,0.029572916595763898,0.7558333690908062,0.032423239067108145,165807,5376,0.21087479489991903,4.6958659930936015,cancellation,ds_fusion,1
0.1317897599643895,0.029628827840526083,0.7487777193692675,0.032423239067108145,165807,5376,0.20652983060975078,4.560104322798222,cancellation,yager_fusion,1
0.13155302018362977,0.029551446629613336,0.7553754774898035,0.032423239067108145,165807,5376,0.2120421432538337,4.5547997263225675,cancellation,acrf_no_async,1
0.1318887934858428,0.029630114795275136,0.7559986314580872,0.032423239067108145,165807,5376,0.20431908523057732,4.546263673843113,cancellation,acrf_no_reliability,1
0.13148216851578493,0.02961144411727574,0.7558766038641148,0.032423239067108145,165807,5376,0.20443367575600388,4.499699283928679,cancellation,full_acrf,1
0.13105530067437357,0.029547272446851316,0.7585167251104242,0.032423239067108145,165807,5376,0.20861550016774205,4.714688611440427,cancellation,full_acrf_eta,1
0.07423114960656589,0.014094311617709427,0.6740933251413161,0.013934774786562429,152855,2130,0.02830287379985097,2.2569609058386764,cancellation,calendar_weather_demand,2
0.0690282003005958,0.013631616923932973,0.7253204192256987,0.013934774786562429,152855,2130,0.05290602163018364,3.45382993146042,cancellation,early_fusion_wad,2
0.06902820030076617,0.013631616923909663,0.7253204192256987,0.013934774786562429,152855,2130,0.05290602163018364,3.45382993146042,cancellation,residual_logistic_fusion,2
0.07259062889430816,0.014415321706964607,0.6976207983790397,0.013934774786562429,152855,2130,0.03370426066974194,3.248507507836755,cancellation,ds_fusion,2
0.07260262575413576,0.014383374535024019,0.6972018094078931,0.013934774786562429,152855,2130,0.03359911353339102,3.251712905917261,cancellation,yager_fusion,2
0.07251229850416036,0.014434257796452262,0.6983173378747634,0.013934774786562429,152855,2130,0.03388496754123545,3.234081481869324,cancellation,acrf_no_async,2
0.07235138602954794,0.01437488265890254,0.6997729596465285,0.013934774786562429,152855,2130,0.03390421949499939,3.2920057100099123,cancellation,acrf_no_reliability,2
0.07232413860848984,0.014358889921503623,0.6989368038829539,0.013934774786562429,152855,2130,0.03387449565050592,3.3062901655127472,cancellation,full_acrf,2
0.0723899167290526,0.014411092151377937,0.6990834441046678,0.013934774786562429,152855,2130,0.03386259441730861,3.2459824543501465,cancellation,full_acrf_eta,2
0.06223817915510657,0.011677271131886073,0.6920948315805435,0.011781860276153003,179683,2117,0.025337846065324233,2.762468030371272,cancellation,calendar_weather_demand,3
0.058312504939812645,0.011308462645010061,0.7379917683518196,0.011781860276153003,179683,2117,0.07281474430860863,4.272341430399626,cancellation,early_fusion_wad,3
0.0583125049409745,0.01130846264514946,0.7379917683518196,0.011781860276153003,179683,2117,0.07281474430860863,4.272341430399626,cancellation,residual_logistic_fusion,3
0.061013230634447885,0.011809426922218745,0.7261735756170176,0.011781860276153003,179683,2117,0.03537963005867915,3.7415564116978746,cancellation,ds_fusion,3
0.0610052473655061,0.011782510995429442,0.7256816749852175,0.011781860276153003,179683,2117,0.035721522874417336,3.7380849719218627,cancellation,yager_fusion,3
0.061002657235927134,0.01183220593073172,0.7268881774769413,0.011781860276153003,179683,2117,0.0356098371937521,3.869163707416764,cancellation,acrf_no_async,3
0.06065007208595288,0.011806681482472315,0.7356068394450799,0.011781860276153003,179683,2117,0.036325965601096674,3.807399980517177,cancellation,acrf_no_reliability,3
0.06070940507167354,0.011803205622566914,0.7337663001856346,0.011781860276153003,179683,2117,0.03585336938311593,3.694579491350398,cancellation,full_acrf,3
0.06074227934436436,0.011823627458405483,0.7340089079214339,0.011781860276153003,179683,2117,0.035971633567571014,3.7093536063551618,cancellation,full_acrf_eta,3
0.05953391879399095,0.011296470105109542,0.727522749893589,0.011453077124599911,175586,2011,0.031082146457110757,3.6514875156765814,cancellation,calendar_weather_demand,4
0.053415585940104496,0.010762916105087766,0.8049243233940248,0.011453077124599911,175586,2011,0.09691663351378388,5.365145771990964,cancellation,early_fusion_wad,4
0.05341558593977976,0.01076291610510406,0.8049243233940248,0.011453077124599911,175586,2011,0.09691663351378388,5.365145771990964,cancellation,residual_logistic_fusion,4
0.0574644042300757,0.0112061260606358,0.7688355811723409,0.011453077124599911,175586,2011,0.04810776096170951,4.013238864950322,cancellation,ds_fusion,4
0.057867804139063526,0.011212987404085658,0.75910459633187,0.011453077124599911,175586,2011,0.04683268070305093,4.017352429073613,cancellation,yager_fusion,4
0.057474562673381795,0.01120461646154456,0.7692251395948239,0.011453077124599911,175586,2011,0.04936002848945449,4.015294593452573,cancellation,acrf_no_async,4
0.05708073397898241,0.011184624263521592,0.7734878992274451,0.011453077124599911,175586,2011,0.05083207759056233,4.330340002778251,cancellation,acrf_no_reliability,4
0.057125338552150205,0.01118397280663876,0.7718524150586723,0.011453077124599911,175586,2011,0.050474241812027046,4.332597957577148,cancellation,full_acrf,4
0.056916840843596876,0.011184337062526703,0.775617207762606,0.011453077124599911,175586,2011,0.05146217493707031,4.640385583852372,cancellation,full_acrf_eta,4
0.06733391603487628,0.013164928743372818,0.7416168883095127,0.013463090228699235,184653,2486,0.04306238453039944,3.5509867494025014,cancellation,calendar_weather_demand,5
0.06275177910064479,0.013122088788798641,0.7998536478120708,0.013463090228699235,184653,2486,0.09732343174350143,5.580334887548894,cancellation,early_fusion_wad,5
0.06275177910048856,0.013122088788391474,0.7998536478120708,0.013463090228699235,184653,2486,0.09732343174350143,5.580334887548894,cancellation,residual_logistic_fusion,5
0.06499491545635398,0.013169034501471348,0.7745851144314146,0.013463090228699235,184653,2486,0.06147882506529123,5.018237838065069,cancellation,ds_fusion,5
0.06515511147282821,0.013154717640950697,0.76976246403134,0.013463090228699235,184653,2486,0.06110674701137363,5.041053670648177,cancellation,yager_fusion,5
0.0648599789726927,0.013174756210014028,0.7758202382092787,0.013463090228699235,184653,2486,0.06230074143832435,5.060146067408877,cancellation,acrf_no_async,5
0.06493382248940259,0.013195258810772086,0.7780056053169958,0.013463090228699235,184653,2486,0.06083791295987689,5.057595155912591,cancellation,acrf_no_reliability,5
0.0649014807725999,0.013183454096921805,0.7775210437978278,0.013463090228699235,184653,2486,0.060856218302029856,5.055323912109075,cancellation,full_acrf,5
0.06478815683662781,0.013200702006138772,0.7795519925553799,0.013463090228699235,184653,2486,0.061083427364197744,5.06736756645597,cancellation,full_acrf_eta,5
0.09292678648770424,0.018612291007803376,0.6427444068664461,0.01906098658552265,186664,3558,0.03625478428571745,2.233669903930778,cancellation,calendar_weather_demand,6
0.08662960224131662,0.01811334070422318,0.7209341906515052,0.01906098658552265,186664,3558,0.08691260529071443,4.265390692096923,cancellation,early_fusion_wad,6
0.08662960224542007,0.018113340704747228,0.7209341906515052,0.01906098658552265,186664,3558,0.08691260529071443,4.265390692096923,cancellation,residual_logistic_fusion,6
0.08892579358648812,0.018272553572529514,0.667780246647342,0.01906098658552265,186664,3558,0.06716185966899828,3.5325808455262107,cancellation,ds_fusion,6
0.08957159689795835,0.018316400003860707,0.6587946663858586,0.01906098658552265,186664,3558,0.0632453739650069,3.5486003997853013,cancellation,yager_fusion,6
0.08853570703690282,0.01824192982501478,0.6702327112815967,0.01906098658552265,186664,3558,0.0702387470210013,3.5360869139280693,cancellation,acrf_no_async,6
0.08891364332029905,0.018259052099286636,0.6704817215720634,0.01906098658552265,186664,3558,0.06985396836813754,3.55820625447835,cancellation,acrf_no_reliability,6
0.08896886513399352,0.01825943218797113,0.6674218058600544,0.01906098658552265,186664,3558,0.0700022391790313,3.5261816258747065,cancellation,full_acrf,6
0.08856733767789944,0.01823507049177833,0.6710206237522048,0.01906098658552265,186664,3558,0.07047618948600204,3.5728921425588704,cancellation,full_acrf_eta,6
0.13305522544196272,0.02750308820373125,0.6652962737490216,0.0283111538501308,193422,5476,0.07868154821795062,2.641511079728433,cancellation,calendar_weather_demand,7
0.12060556717930855,0.026090382234779146,0.7329902831880506,0.0283111538501308,193422,5476,0.15063386322674194,4.43279330174009,cancellation,early_fusion_wad,7
0.1206055671866869,0.026090382235794296,0.7329902831880506,0.0283111538501308,193422,5476,0.15063386322674194,4.43279330174009,cancellation,residual_logistic_fusion,7
0.12431586637922425,0.026944233556396996,0.7141046754395838,0.0283111538501308,193422,5476,0.11634635149734454,3.4724764661901366,cancellation,ds_fusion,7
0.12601003373823344,0.027020297548326966,0.7062627657873568,0.0283111538501308,193422,5476,0.11258385487445341,3.4730761065279845,cancellation,yager_fusion,7
0.12443412138819539,0.026939119059292752,0.7148053744273266,0.0283111538501308,193422,5476,0.11402861077400865,3.486000947299636,cancellation,acrf_no_async,7
